accel_x,accel_y,accel_z,target_shock
3.107610391955906,0.06449303747640504,10.232280864093447,0
1.6152307803192185,-0.4868859842926344,11.314196056645006,0
1.7590346656806295,-1.2618052405822255,9.415281774555897,0
-1.4438367480821763,0.1641743940136366,9.31820056117592,0
18.050694349871684,-0.3648486605412482,-11.213641826038682,1
-1.585683252312883,-2.310874942879411,12.022843062056051,0
0.055126732417029506,-0.5709743860415611,11.679065335665555,0
1.1373543865053573,-1.449053366917898,10.250785279298807,0
0.10825790455331451,0.5003010913890578,7.777764645962929,0
-21.598034492958714,0.8438868656358085,21.211202720582527,1
-0.38223747681713627,1.3175856882060233,8.735251128206961,0
1.1607620716068054,-2.888083072004934,9.391012641311887,0
-0.7238689104760605,-2.452936824671415,9.524434413108342,0
14.621054582007307,-1.0818648318570134,21.7512292571311,1
1.7681612207776833,-1.0026814892470726,10.045284460863789,0
-1.7303497757978774,-0.25947960372553963,6.99270885412213,0
0.3122038877626416,-0.3784975202481824,13.5529789445302,0
-2.552741899384925,3.008867311734714,11.691107848038147,0
-1.7623076095952344,1.4175332179216495,10.823663243516824,0
-0.8834283221059934,-1.9413972184279125,11.047106922908664,0
-19.939214532126584,-0.23212831528347017,-5.687313201326501,1
1.540303049929412,-0.08880408582870977,9.297623011090636,0
-3.3988869849683456,2.2055560013862783,13.099429726927514,0
-0.04485867330113697,-1.4677423826583036,10.449070791311629,0
1.3126531051154864,-3.3813323760000387,11.137642434167912,0
3.4929586983940544,-0.3466298725843756,10.40095211865815,0
-0.14039693258411784,1.945091270752726,7.443382223582405,0
0.1218374935082569,1.8278221799002916,10.73489835487338,0
-2.1972874684131165,0.2748076282114198,8.623854864811396,0
0.1618820166006531,-3.4287677956164737,6.808603025643346,0
0.16243682023483513,0.9433428870332458,8.510002005928133,0
0.34231164260080216,0.5794219954456056,9.545143417232062,0
-2.471554028216299,1.2125947983931435,8.478601353706832,0
-1.8687230099154792,0.4513342177213465,11.815096184000922,0
-23.329243644540618,1.5793995720420302,-8.210924215609804,1
0.13050768815374564,-0.22520874945421307,8.753197654875594,0
0.6817050208037718,0.33966468861360366,10.787492406775932,0
18.252970672325876,-1.41442663772595,26.665982907811507,1
0.15540511644550828,1.3487938658245282,8.967957201852027,0
2.582376727049699,-1.5503472141023757,10.616207700790813,0
0.1085074296297595,-0.6707840981389844,9.646106917995526,0
0.7687667045155107,1.1567889090575632,8.511254140849625,0
-0.902696010947701,-0.46234258953266105,10.048967541862439,0
-0.362501879168826,1.276044945781841,11.087276202230955,0
1.184106501097732,-0.9306446707708416,10.31292862027561,0
-2.4345088693431927,-0.0636706027061641,10.535075695236378,0
-16.1663870845911,-0.37600731293192524,-3.798732335448813,0
3.5831564085824414,1.4526747985354984,11.983674745547589,0
-2.620690304125458,1.99785190406925,11.266725769032623,0
-0.6677905422075876,1.3693921754639882,9.419531147416354,0
0.3020083481730921,-0.3450994546497928,8.85305726729455,0
-0.5070928590250557,0.21808826301330786,7.528595639564783,0
-17.095059825379685,-0.2373788970703497,-6.990827882163233,1
0.20213115962525932,-0.18807593575089815,6.560148873745222,0
-4.0187941520682635,4.120888440327683,11.593643501634867,0
-0.4056642629643701,0.5611374225052705,9.241605139100074,0
-0.601357752529377,3.736562827668226,10.373015222920506,0
-1.1525628936075147,-0.16463874102065154,9.228908710697935,0
-1.3131529998773996,3.110244285890026,11.735162103867543,0
1.4337749713979648,0.9015181520297016,9.727815814414585,0
2.3743015114539854,-0.11960323763257565,11.205157712304404,0
0.582957855747533,-3.572702839176845,9.462764809340463,0
1.3360314083740494,-0.10569709321082171,9.663167476450827,0
0.0154857378680365,-1.8200699071027944,11.289745414856416,0
0.3317582139836575,-2.6361204932686917,10.320476421656291,0
-18.304421537816637,0.30112545741673236,-0.10640904278941044,1
17.33014121334656,1.374249497669395,26.851994797925297,1
-16.688744903025,0.9855997741158136,29.276155581527696,1
1.274553927494546,-1.3088552780174534,12.629193450396729,0
-0.085337156980299,0.09098989815391281,10.690970788947238,0
2.9241983715362556,-0.3321734652102287,11.102959511213323,0
-1.0018198682453334,-0.8319780731022313,10.842866265082112,0
-2.4242327695877273,0.258474839766849,12.72988659512571,0
-0.22025017652505624,-0.14007001881831296,9.520422543308399,0
-1.804208264055891,2.46329384327705,7.600992166748384,0
17.08338533810489,-1.9536607571399085,-2.6863893572691637,0
1.3577658949506093,1.1389495920648705,10.613830865094622,0
0.8064013407623978,0.59256238521492,10.697016027765576,0
-1.8524673746212028,0.4488290281951313,10.796641794451427,0
0.037907541586386845,0.837565020728702,11.528878928535711,0
1.6212535538926094,1.7360031234471172,12.769573909534571,0
2.633505992055733,-0.40230986449581807,8.471207522573515,0
-1.3743644564229547,0.5268974453803955,11.531883332458278,0
24.357875982372178,2.263756820942318,-7.909474684678562,1
0.49806377202231167,-0.49837852824308215,8.890640217696905,0
-1.8149484860337752,2.8402128068569263,8.952874684799841,0
-1.1547445870749478,-1.0901580614720379,10.101078863931265,0
0.6523396170323208,3.232362790954949,8.707573371656773,0
-23.203741512522583,1.7670418320524157,-8.523507215623756,1
3.658888388729383,0.036717023129124185,12.270360546500905,0
-21.497304491402478,0.488055216975243,21.077034883154585,1
1.4391780629510147,2.54687069182364,9.017580298226141,0
-0.733839126889892,1.4548352948247825,8.713489534911432,0
0.7272613871757508,1.7963095000106555,8.563401999962064,0
-0.9860803717251319,-1.566175981057599,8.704057415038376,0
0.2560519406606998,0.5523615934313858,8.954332072532761,0
1.3114898166975537,-1.590580791727898,6.520406905813062,0
-1.7677952898205262,-1.6511275894459034,8.182509000471097,0
